match_id,team1_champ_kills,team1_baron_kills,team1_drag_kills,team1_herald_kills,team1_tower_kills,team1_inhib_kills,team1_total_gold,team1_total_dmg,team1_win,team2_champ_kills,team2_baron_kills,team2_drag_kills,team2_herald_kills,team2_tower_kills,team2_inhib_kills,team2_total_gold,team2_total_dmg,team2_win
NA1_4447940618,30,1,4,2,8,1,57982,86094,1,13,0,0,0,1,0,47021,69559,0
NA1_4466958514,21,1,2,0,4,0,65964,85992,0,19,1,3,2,8,1,70246,100618,1
NA1_4505187807,23,0,1,1,3,0,51241,87070,0,31,1,3,0,8,1,58776,97814,1
NA1_4502208636,31,0,1,1,3,0,56224,91383,0,38,1,3,0,9,1,65496,125992,1
NA1_4501567808,8,0,0,0,0,0,29561,35979,0,21,0,2,1,6,0,40714,46951,1
NA1_4434833405,13,0,0,0,2,0,45001,64716,0,33,1,3,2,7,1,56112,88792,1
NA1_4447398783,31,0,1,2,7,1,54861,78819,0,37,1,2,0,7,1,61217,93955,1
NA1_4412235968,30,1,1,2,6,1,53415,84606,1,24,0,3,0,4,0,49372,90904,0
NA1_4472443433,41,1,3,2,11,3,66608,134603,1,28,0,1,0,1,0,55223,102234,0
NA1_4410419185,19,0,2,1,3,0,34458,40698,1,8,0,0,0,0,0,27237,34013,0
NA1_4415333427,26,0,2,1,5,0,40682,54732,1,8,0,0,0,0,0,23937,24091,0
NA1_4473992259,19,0,2,0,2,0,58162,95253,0,32,2,2,2,11,3,64922,118835,1
NA1_4496985994,41,0,1,2,5,0,63642,159369,0,43,1,2,0,8,1,68460,138612,1
NA1_4512970357,32,0,1,0,1,0,55342,101007,0,43,1,2,2,11,3,65865,112418,1
NA1_4511852907,20,0,0,0,0,0,40817,65773,0,26,1,2,2,9,1,51917,81631,1
NA1_4506453709,14,0,0,0,1,0,38312,47839,0,37,0,2,2,9,2,56546,80932,1
NA1_4449952355,12,0,2,1,0,0,31910,45173,0,29,0,0,1,4,0,42263,58989,1
NA1_4509993829,17,0,0,0,2,0,43747,45973,0,34,1,3,2,8,1,54781,72724,1
NA1_4465695770,18,0,0,1,3,0,46562,62725,0,30,1,4,1,8,1,56979,81239,1
NA1_4495807030,6,0,0,0,0,0,24904,29177,0,20,0,2,1,2,0,33441,39259,1
NA1_4461074067,21,1,3,1,11,3,68884,127430,1,17,1,2,1,3,0,64070,88617,0
NA1_4445871374,2,0,0,0,0,0,21262,30157,0,18,0,1,1,7,1,35873,37711,1
NA1_4507695114,5,0,0,1,0,0,28368,22015,0,13,0,2,1,5,0,35126,39486,1
NA1_4485984800,37,0,2,1,6,1,60041,87648,1,26,1,1,1,3,0,57648,71804,0
NA1_4446082569,52,1,3,2,9,2,66608,138666,1,32,0,0,0,3,0,53580,102989,0
NA1_4477506419,24,2,2,2,3,0,60998,114378,0,36,0,3,0,7,1,60003,103224,1
NA1_4507569390,47,0,3,0,9,1,59138,103276,1,15,0,0,1,1,0,41744,69517,0
NA1_4508060089,13,0,0,0,1,0,44189,61046,0,27,1,3,2,9,2,58469,66590,1
NA1_4474625722,37,1,1,1,9,1,59659,107733,1,20,0,2,1,4,0,50878,91622,0
NA1_4500456753,48,1,1,2,10,3,60147,92289,1,18,0,0,0,0,0,41382,70821,0
NA1_4477419658,33,0,1,0,1,0,58357,126346,0,48,2,2,2,11,3,72615,114140,1
NA1_4508032314,53,0,2,1,10,1,69439,175918,1,31,1,2,1,4,0,58915,140086,0
NA1_4417666235,10,0,0,0,1,0,32380,40336,0,26,0,2,1,5,0,42069,53772,1
NA1_4453312283,13,0,1,0,3,0,45468,50791,0,29,1,2,2,9,1,52886,63995,1
NA1_4466405221,44,3,3,1,10,4,86177,161987,1,32,0,2,1,3,0,78208,138091,0
NA1_4516496117,29,2,2,1,8,1,68906,88357,1,22,0,2,0,3,0,61072,102084,0
NA1_4465733742,23,0,0,1,5,0,37108,45924,1,8,0,1,0,0,0,25005,26484,0
NA1_4503810971,16,0,2,2,3,0,36213,36429,1,5,0,0,0,1,0,28075,20493,0
NA1_4487588333,36,1,3,2,11,3,56247,97209,1,27,0,0,0,1,0,46236,80451,0
NA1_4441055774,22,0,1,1,3,0,55055,73182,0,35,1,3,1,8,1,63281,97216,1
NA1_4468551843,16,0,1,1,1,0,41191,69193,0,31,1,2,1,10,2,57699,81672,1
NA1_4453669844,19,1,1,0,4,0,44139,39887,1,11,0,1,1,4,0,38098,41262,0
NA1_4469299052,31,0,2,2,9,1,63354,94013,1,17,1,1,0,1,0,52322,80236,0
NA1_4472734245,26,0,0,0,0,0,42199,58259,0,36,0,4,2,9,2,54204,91237,1
NA1_4476322257,35,1,2,2,8,1,58869,90238,1,16,0,1,0,1,0,43636,69290,0
NA1_4421243171,27,0,1,0,7,1,54710,74253,1,23,1,2,2,4,0,52627,83125,0
NA1_4474061277,23,1,1,2,4,0,61650,102423,0,23,1,3,0,8,1,64734,96663,1
NA1_4468498961,33,1,3,2,7,1,49058,61080,1,9,0,0,0,2,0,38009,45182,0
NA1_4479867523,9,0,0,1,1,0,30474,41704,0,27,0,2,1,5,0,39853,52310,1
NA1_4483949857,0,0,0,0,0,0,18608,17573,0,8,0,0,1,7,1,32305,25431,1
NA1_4446000860,39,0,0,1,4,0,65280,113745,0,43,2,4,1,5,0,71901,125014,1
NA1_4501217106,12,0,1,0,0,0,27201,30121,0,32,0,0,0,4,0,38079,49429,1
NA1_4412273473,23,0,3,1,2,0,53722,107600,0,45,1,0,1,7,1,65515,99503,1
NA1_4441711725,18,0,1,1,1,0,40564,61307,0,28,1,2,1,5,0,49020,64979,1
NA1_4444708555,24,0,2,1,8,1,46672,73699,1,9,0,0,1,3,1,38588,42325,0
NA1_4469484985,25,1,3,2,11,1,51877,62231,1,7,0,0,0,1,0,34730,44339,0
NA1_4494083653,10,0,0,1,1,0,36045,39613,0,25,0,3,1,4,0,42570,55354,1
NA1_4462952634,23,0,1,2,5,0,38075,43774,1,7,0,0,0,1,0,28397,26319,0
NA1_4441720044,7,0,0,0,1,0,25513,28466,0,21,0,2,1,2,0,34390,36858,1
NA1_4466495597,36,1,1,0,6,1,62658,98883,1,38,1,3,2,7,1,60827,109455,0
NA1_4495979997,12,0,1,1,3,0,46469,64271,0,31,1,2,1,10,1,58564,87598,1
NA1_4510610607,50,1,1,0,7,0,87550,182351,0,53,2,5,1,11,5,92925,184184,1
NA1_4478621728,12,0,0,1,1,0,36502,48113,0,35,0,3,1,6,1,48682,71199,1
NA1_4469440949,16,0,1,1,4,0,45863,59225,0,25,1,3,1,10,2,58445,79449,1
NA1_4399352926,31,1,2,2,10,2,60894,102011,1,18,0,1,0,1,0,47912,76735,0
NA1_4425148757,9,0,0,1,0,0,23955,36220,0,23,0,1,0,2,0,34007,43420,1
NA1_4413672395,11,0,1,1,1,0,29489,27845,0,27,0,1,0,4,0,39607,44538,1
NA1_4485553761,10,0,0,0,0,0,26797,25073,0,37,0,2,2,11,3,48541,70712,1
NA1_4481743038,43,1,3,0,9,1,63893,112718,1,24,0,0,2,2,0,49642,88708,0
NA1_4517026903,19,0,1,1,4,0,48782,74171,0,33,1,1,1,11,3,57001,85959,1
NA1_4426769954,43,1,2,1,11,3,66766,115002,1,27,0,1,1,2,0,52243,90238,0
NA1_4435463227,44,2,2,0,4,0,76261,129358,0,36,1,2,0,11,6,71432,136316,1
NA1_4486628456,37,0,3,2,9,2,65473,134597,0,47,1,1,0,8,1,67843,115942,1
NA1_4473959539,27,0,1,1,2,0,36561,41275,1,7,0,0,0,0,0,25298,29094,0
NA1_4470948761,10,0,0,0,1,0,39747,70045,0,35,1,2,2,9,2,55448,74222,1
NA1_4466252422,19,0,1,0,0,0,39984,61628,0,37,1,2,2,9,1,58976,86630,1
NA1_4447125109,38,1,1,2,10,2,59048,118738,1,22,0,2,0,0,0,49582,97538,0
NA1_4433892913,9,0,0,0,0,0,26623,22125,0,18,0,1,1,5,0,34248,35653,1
NA1_4479159319,37,0,3,1,5,0,55389,95730,0,27,1,1,1,7,1,59498,101278,1
NA1_4482893060,26,0,0,0,1,0,55292,89145,0,30,1,4,2,8,1,63587,108389,1
NA1_4447604882,31,0,3,1,4,0,61314,104104,0,34,1,1,1,9,1,68307,104361,1
NA1_4442899214,41,0,3,1,5,0,56053,101058,1,21,1,0,1,2,0,47248,74454,0
NA1_4452277241,45,0,2,1,10,3,78695,143518,1,37,2,4,1,8,1,77798,142041,0
NA1_4509399030,17,0,1,0,1,0,37686,49756,0,23,0,1,2,7,1,45265,51419,1
NA1_4433409774,13,0,0,1,0,0,34494,36391,0,16,0,2,1,6,0,44078,51658,1
NA1_4513883789,45,1,1,1,8,1,62275,112763,1,16,0,3,1,2,0,50829,91954,0
NA1_4426204508,13,0,0,0,0,0,27337,37171,0,29,0,1,1,1,0,37568,48142,1
NA1_4473266894,11,0,0,0,0,0,32457,42324,0,27,0,2,2,11,3,47367,70727,1
NA1_4464812964,27,0,1,2,2,0,56800,109336,0,41,0,2,0,9,2,62684,132387,1
NA1_4475831747,23,0,1,0,2,0,54333,65435,0,24,1,2,0,10,2,64171,105523,1
NA1_4475480312,26,1,0,2,6,0,50088,59230,1,20,0,3,0,2,0,40593,48082,0
NA1_4494733770,33,1,3,2,9,1,61416,92716,1,20,0,1,0,5,0,54922,88695,0
NA1_4471777817,14,0,0,1,2,0,38462,48550,0,27,0,3,1,3,0,43120,56374,1
NA1_4474481366,17,0,2,1,8,0,62304,64097,0,30,2,4,1,11,4,76399,111715,1
NA1_4418357581,26,0,1,0,2,0,35289,46739,1,4,0,0,1,1,0,25789,35039,0
NA1_4461915479,15,0,1,1,2,0,37844,52291,0,38,1,2,1,6,0,53229,83165,1
NA1_4453154806,38,2,4,2,10,3,73044,140591,1,28,0,0,0,4,0,63833,119403,0
NA1_4477062888,40,1,3,1,9,1,58470,84890,1,10,0,0,1,2,0,44410,65924,0
NA1_4417739003,18,0,0,1,3,0,34719,42538,1,9,0,1,0,0,0,27201,29807,0
NA1_4507142899,15,0,0,1,2,0,36457,41585,0,25,0,1,0,4,0,43022,52146,1
NA1_4449275686,26,0,3,2,6,1,44159,66675,1,19,0,0,0,2,0,39982,61057,0
NA1_4484476890,29,0,0,0,0,0,49452,109247,0,39,1,3,2,10,2,60374,101024,1
NA1_4477499799,34,1,3,0,6,1,67620,127575,1,18,1,1,2,5,0,61202,110952,0
NA1_4503722112,15,0,0,0,0,0,38713,46373,0,31,0,4,2,11,3,51387,71498,1
NA1_4464621907,36,0,2,1,10,2,51887,79478,1,14,0,1,0,2,0,41117,60022,0
NA1_4479913224,26,1,0,1,5,0,58137,78906,0,29,0,4,1,9,1,64964,100011,1
NA1_4489265458,39,0,1,1,9,1,48629,72783,1,15,0,0,1,1,0,32527,52398,0
NA1_4473091218,33,0,2,2,4,1,57947,108518,0,30,2,2,0,8,2,63427,105493,1
NA1_4445061737,17,0,1,0,2,0,34179,36610,1,8,0,0,0,0,0,24932,23961,0
NA1_4482089468,20,1,1,0,1,0,44850,59913,0,36,0,2,2,8,1,54588,82839,1
NA1_4491699135,12,0,0,2,3,0,46902,61280,0,27,1,3,0,10,1,58899,68388,1
NA1_4450683371,15,0,0,0,3,0,40410,61282,0,26,1,3,2,5,0,49378,68656,1
NA1_4480383656,43,1,3,2,8,1,64211,103517,1,24,0,0,0,3,0,53154,77756,0
NA1_4468101385,32,0,2,2,7,1,63220,106676,0,38,2,2,0,7,1,67677,110255,1
NA1_4448426424,9,0,0,0,1,0,33989,41940,0,33,1,2,2,9,1,50681,71073,1
NA1_4478642297,29,1,2,1,8,1,52026,77281,1,10,0,1,1,1,0,40386,60640,0
NA1_4471365591,16,0,0,0,1,0,39518,56384,0,31,1,3,2,6,0,51736,68368,1
NA1_4485146913,16,0,0,0,0,0,26008,34258,0,34,0,2,1,9,1,43515,58256,1
NA1_4489911195,53,1,4,1,10,2,79832,158396,1,34,1,1,1,3,0,67436,118918,0
NA1_4482981040,29,0,1,2,8,1,53445,64576,1,12,0,1,0,0,0,36540,40692,0
NA1_4479494693,22,0,1,2,4,0,49523,55892,0,28,1,3,0,8,1,54823,57594,1
NA1_4419669153,29,1,2,1,3,0,49071,71777,1,20,0,1,1,1,0,39773,61504,0
NA1_4486205643,27,2,2,2,11,4,80087,141344,1,26,0,3,0,2,0,69915,127626,0
NA1_4476335034,16,0,0,1,5,0,42478,70584,0,32,1,2,1,10,1,52902,79608,1
NA1_4492773091,32,2,3,1,7,0,82838,169068,0,42,2,2,1,9,1,93367,171289,1
NA1_4490299505,23,0,0,2,2,0,42047,77886,0,34,1,4,0,7,1,56318,75258,1
NA1_4443493665,20,1,2,1,2,0,53080,82184,0,40,0,2,1,10,2,65813,128110,1
NA1_4466783792,14,0,0,0,0,0,37263,40513,0,29,1,2,2,9,2,52463,72922,1
NA1_4479593962,14,0,2,2,5,0,35613,30253,1,3,0,0,0,0,0,24233,19441,0
NA1_4505572925,35,0,0,0,4,0,67315,113424,0,30,1,5,1,11,3,73202,122644,1
NA1_4489379566,13,0,0,0,0,0,36140,55248,0,26,1,2,1,6,0,51227,59369,1
NA1_4474903457,14,0,0,0,0,0,27980,38501,0,27,0,1,1,3,0,37263,51686,1
NA1_4486314627,35,0,2,2,4,0,68969,127451,0,38,2,3,0,8,1,73487,139269,1
NA1_4496254732,10,0,0,0,1,0,34375,42941,0,33,0,3,2,6,1,47703,65713,1
NA1_4506397908,2,0,0,0,0,0,22154,21635,0,22,0,2,1,4,0,35119,32875,1
NA1_4473876554,5,0,0,0,1,0,29755,32826,0,25,0,2,2,7,1,42782,58644,1
NA1_4452469029,29,0,3,2,9,2,47237,57447,1,14,0,0,0,0,0,36852,45838,0
NA1_4483095920,8,0,0,2,1,0,35555,42370,0,27,0,2,0,7,0,47074,59971,1
NA1_4478612715,21,1,2,2,7,1,70523,110642,0,28,1,3,0,7,1,69714,99727,1
NA1_4416614663,39,2,3,1,11,2,71698,104117,1,25,0,1,1,6,0,64085,95788,0
NA1_4453764685,11,0,2,0,1,0,31548,42510,0,26,0,0,2,4,0,41231,61732,1
NA1_4488455041,14,0,1,2,4,0,34914,38623,1,6,0,1,0,0,0,25465,29792,0
NA1_4450339568,26,0,2,2,7,1,42767,51722,1,12,0,0,0,1,0,32259,42607,0
NA1_4506890692,26,0,1,0,1,0,55699,99332,0,43,1,3,2,9,1,67445,114620,1
NA1_4412173726,9,0,2,0,1,0,30937,33954,0,14,0,0,2,7,1,36933,33111,1
NA1_4427228995,8,0,0,0,0,0,26288,34780,0,27,0,1,1,2,0,35474,44956,1
NA1_4501633756,31,0,0,1,2,0,54890,102514,0,31,2,4,1,11,3,65705,130264,1
NA1_4474481619,28,1,1,2,7,1,49590,79863,1,19,0,2,0,3,0,41251,60274,0
NA1_4505235013,22,1,1,0,4,0,45586,54571,1,10,0,1,2,1,0,37843,41712,0
NA1_4500394525,15,0,0,0,1,0,39999,56836,0,32,0,3,2,7,0,51423,69807,1
NA1_4471230796,25,1,3,1,8,1,61911,77813,1,17,0,1,1,3,0,51227,64562,0
NA1_4510900666,30,1,4,1,5,0,54770,75707,1,15,0,0,1,3,0,47057,69224,0
NA1_4489390069,7,0,0,0,1,0,35438,49238,0,27,1,3,2,6,0,48534,66531,1
NA1_4460327805,17,0,0,1,4,0,49787,65387,0,36,1,4,1,10,1,59873,96392,1
NA1_4490641778,28,1,2,1,5,0,51425,79743,1,12,0,1,1,3,0,41154,44857,0
NA1_4483090893,23,1,2,2,11,3,63714,108306,1,24,0,2,0,1,0,59476,109934,0
NA1_4452749422,28,1,3,0,8,1,63029,87878,1,25,1,1,2,6,0,61360,76181,0
NA1_4438686610,9,0,0,0,1,0,28583,32513,0,25,0,1,2,10,2,41721,41992,1
NA1_4483776365,23,0,2,2,4,0,52772,92172,0,41,1,2,0,10,2,62290,113819,1
NA1_4476419772,28,1,2,1,6,1,52668,62313,1,17,0,1,1,2,0,43192,42567,0
NA1_4494577468,29,1,3,2,9,2,57926,104039,1,15,0,1,0,2,0,47520,74353,0
NA1_4454298630,13,0,0,1,2,0,38595,44666,0,20,0,2,1,4,0,42719,56230,1
NA1_4471008216,28,0,1,0,2,0,54623,93106,0,39,1,3,2,10,3,65379,99719,1
NA1_4485185792,23,0,3,2,4,0,44084,54864,1,11,0,0,0,0,0,34859,50646,0
NA1_4479763300,17,0,0,2,4,0,44843,58535,0,31,1,2,0,9,2,54117,83065,1
NA1_4448319767,32,0,2,1,4,0,48815,71449,1,16,0,0,0,0,0,34141,48154,0
NA1_4410175120,13,0,1,1,4,0,33040,39026,1,4,0,0,0,0,0,22908,17388,0
NA1_4474516138,18,0,2,0,2,0,45142,63018,0,33,1,2,2,8,1,59831,94011,1
NA1_4480583563,9,0,0,1,0,0,28794,31207,0,11,0,2,0,3,0,32708,30414,1
NA1_4461456956,9,0,0,0,1,0,32855,43931,0,25,0,3,1,6,0,46670,66564,1
NA1_4469999531,32,1,1,2,9,1,56808,91082,1,15,0,2,0,3,0,45142,64929,0
NA1_4453285051,25,0,0,1,3,0,55721,100409,0,40,0,4,0,8,1,65908,126655,1
NA1_4483285964,20,0,2,2,2,0,44499,73904,0,29,1,1,0,9,2,52993,69875,1
NA1_4471481714,40,2,2,2,10,3,70524,121036,1,25,0,1,0,2,0,57748,114142,0
NA1_4405315340,15,0,0,0,1,0,31307,33490,0,26,0,2,1,4,0,40295,39709,1
NA1_4412608135,25,1,1,2,6,0,62845,96806,0,30,1,4,0,4,0,67745,94983,1
NA1_4460198855,14,0,0,0,0,0,37789,41603,0,19,1,1,2,4,0,43898,44091,1
NA1_4436586012,38,0,2,0,7,1,69276,119305,1,33,1,3,2,6,1,66894,125729,0
NA1_4503647222,20,1,2,2,6,1,48286,57518,1,10,0,1,0,1,0,36040,44134,0
NA1_4491326300,18,0,1,0,1,0,47499,63499,0,42,1,3,2,7,0,63501,116965,1
NA1_4494090638,35,1,2,2,5,0,73459,148546,0,44,2,4,0,10,2,81197,189754,1
NA1_4488265622,5,0,1,1,0,0,22101,26890,0,22,0,1,0,2,0,32346,35431,1
NA1_4478533733,1,0,0,1,0,0,20911,23750,0,22,0,1,0,4,0,34893,41744,1
NA1_4428098701,9,0,0,0,2,0,34687,37909,0,23,0,2,1,2,0,43943,53238,1
NA1_4436703813,11,0,0,0,1,0,35426,36853,0,27,1,2,2,10,2,54304,64274,1
NA1_4456943814,22,2,1,2,8,0,59991,69433,1,15,0,3,0,3,0,49915,57924,0
NA1_4488955458,9,0,0,2,1,0,39747,61184,0,38,1,3,0,7,1,58003,89174,1
NA1_4504759297,35,1,1,2,6,1,76681,158135,0,44,1,4,0,10,2,79785,184205,1
NA1_4425918739,34,0,1,1,10,2,52696,71750,1,27,0,2,0,1,0,44429,84005,0
NA1_4472583286,33,1,1,2,8,1,51436,68921,1,17,0,1,0,0,0,36293,53493,0
NA1_4492497285,12,0,0,2,3,0,47602,66063,0,22,1,4,0,3,0,53513,81540,1
NA1_4461072271,40,1,1,0,4,0,52775,78738,1,21,0,1,1,3,0,41023,53862,0
NA1_4479628950,27,1,2,2,5,0,49354,69351,1,18,0,0,0,2,0,41023,68428,0
NA1_4506274598,28,0,2,1,5,0,45366,73827,1,8,0,0,0,1,0,35248,53810,0
NA1_4446233453,16,0,0,1,2,0,39162,72979,0,34,1,2,1,6,0,53084,83097,1
NA1_4450209994,35,1,3,1,11,4,74919,134356,1,42,1,2,1,4,0,68122,145311,0
NA1_4451308967,15,0,0,0,0,0,36044,51130,0,40,0,1,1,6,0,46978,68215,1
NA1_4455214253,16,0,0,0,0,0,42959,73637,0,33,1,3,2,10,2,56490,88901,1
NA1_4479364412,31,1,2,0,9,1,67350,91606,1,22,0,2,2,6,0,61454,114031,0
NA1_4510460472,23,0,1,0,1,0,47944,86668,0,39,1,2,2,9,2,60542,97508,1
NA1_4487958242,24,2,0,2,6,0,73861,131386,0,34,0,5,0,11,5,77001,117993,1
NA1_4459309659,26,0,1,2,7,1,48467,74993,1,28,0,2,0,2,0,42952,58008,0
NA1_4474796833,21,0,2,2,7,0,48007,49790,1,2,0,1,0,0,0,29235,26958,0
NA1_4506540328,40,0,2,2,9,1,54248,74305,1,9,0,1,0,2,0,34229,45481,0
NA1_4434283114,23,0,0,1,3,0,51410,68552,0,36,1,3,1,11,2,57322,79018,1
NA1_4443145756,25,1,2,1,8,1,53128,74150,1,11,0,1,1,2,0,39974,53359,0
NA1_4486583732,39,0,2,2,8,1,51895,88596,1,32,0,0,0,1,0,44701,67137,0
NA1_4471968978,30,1,1,2,5,0,54741,69696,1,21,0,2,0,2,0,45167,69792,0
NA1_4479607929,18,0,0,1,3,0,44203,75155,0,24,1,3,1,9,2,54286,83317,1
NA1_4421539111,15,0,2,1,1,0,49691,98081,0,29,1,2,1,10,2,61109,94167,1
NA1_4468626535,11,0,0,0,2,0,38260,67718,0,25,0,2,2,4,0,45917,76404,1
NA1_4467125563,30,0,2,2,10,2,54535,80800,1,21,1,1,0,1,0,45796,89682,0
NA1_4450369766,15,0,1,1,3,0,32536,28884,1,2,0,0,0,0,0,21683,15993,0
NA1_4515309262,47,1,1,1,6,0,79553,154972,1,52,1,4,1,6,1,74004,135589,0
NA1_4443688051,23,0,1,1,4,0,38519,43555,1,9,0,0,0,0,0,26032,38152,0
NA1_4482951535,27,1,1,2,4,0,60972,84925,0,24,0,3,0,5,1,64066,99673,1
NA1_4487296012,32,2,3,1,8,1,67278,72649,1,16,0,2,1,2,0,51661,78553,0
NA1_4481882011,24,0,0,1,6,0,55438,64165,0,35,1,3,1,10,1,62738,109076,1
NA1_4483433862,31,1,4,0,8,1,62170,97957,1,15,0,1,2,3,0,49495,65687,0
NA1_4433519012,11,0,0,0,0,0,31861,36426,0,27,0,2,2,5,0,46207,64886,1
NA1_4429943772,5,0,0,1,1,0,29296,28368,0,9,0,2,0,5,0,36287,38358,1
NA1_4476518814,23,0,0,0,1,0,46794,81637,0,43,0,3,1,8,1,58358,108971,1
NA1_4394620992,22,0,1,2,4,0,59085,100035,0,34,2,3,0,9,2,65431,97323,1
NA1_4430494571,14,0,0,1,2,0,48958,87379,0,35,1,3,1,10,2,63363,105365,1
NA1_4489241518,43,1,3,1,9,1,57919,82604,1,18,0,0,1,2,0,42596,61443,0
NA1_4467704064,25,0,1,2,8,1,55329,69106,0,33,1,2,0,5,0,62014,107481,1
NA1_4475877818,13,0,0,0,1,0,36227,47137,0,27,0,2,2,3,0,43383,65892,1
NA1_4509586270,38,1,2,0,6,1,63047,110923,1,31,0,2,1,7,1,58711,108464,0
NA1_4470249206,12,0,0,0,0,0,28602,34633,0,24,0,1,1,5,0,39877,51554,1
NA1_4491191377,9,0,1,0,1,0,37701,48210,0,19,1,1,1,5,0,45500,52028,1
NA1_4440509426,25,1,2,1,5,1,63278,121201,0,25,1,3,1,9,1,68903,111404,1
NA1_4475806465,27,0,2,1,4,0,37458,45140,1,5,0,0,0,0,0,22327,25262,0
NA1_4495306993,17,0,1,0,0,0,41546,80771,0,40,0,3,2,8,1,55081,102138,1
NA1_4420441910,25,0,1,2,3,0,37398,38615,1,10,0,0,0,1,0,28809,41616,0
NA1_4508819482,18,0,2,0,3,0,45968,69072,0,42,1,1,2,10,3,60236,96243,1
NA1_4487057132,30,1,3,0,7,1,59275,80296,1,19,0,0,2,3,0,47778,58310,0
NA1_4430456773,13,0,0,2,3,0,38595,47414,0,25,0,2,0,7,1,43945,59980,1
NA1_4447480595,46,1,1,2,9,1,62515,105860,1,18,0,3,0,2,0,48741,83909,0
NA1_4429064569,33,0,2,1,6,1,62467,120373,1,23,1,2,0,5,1,57723,96075,0
NA1_4476755566,29,1,3,2,11,4,59236,85666,1,16,0,0,0,0,0,43576,53565,0
NA1_4421602604,9,0,0,0,0,0,30178,45790,0,28,0,2,1,9,1,46983,64526,1
NA1_4463391347,29,0,1,2,4,0,42218,63699,1,12,0,1,0,0,0,31887,40229,0
NA1_4453075166,13,0,0,1,2,0,30803,31994,1,2,0,0,0,0,0,21877,19588,0
NA1_4512534093,32,0,1,1,8,1,42565,49059,1,5,0,0,1,1,0,27205,31788,0
NA1_4485741434,33,1,2,2,11,4,67538,101647,1,21,0,2,0,2,0,53529,104720,0
NA1_4494580422,50,2,3,0,9,2,67268,139238,1,24,0,1,1,6,0,61851,104200,0
NA1_4488877554,7,0,0,0,0,0,20013,22093,0,23,0,0,1,7,1,34973,42096,1
NA1_4469802292,28,0,1,1,8,1,40960,61139,1,6,0,0,0,0,0,26372,35562,0
NA1_4457944690,22,0,1,2,3,0,42632,47135,1,8,0,1,0,1,0,31191,33994,0
NA1_4431789267,43,0,3,2,6,0,56216,106069,1,23,0,0,0,0,0,42527,67185,0
NA1_4514770321,39,1,3,0,10,1,55001,81412,1,9,0,0,1,1,0,36902,46093,0
NA1_4466200943,24,0,2,2,2,0,50403,77226,0,27,1,2,0,10,2,60133,86744,1
NA1_4487208064,6,0,0,2,1,0,29200,25823,0,16,0,1,0,6,0,39622,36698,1
NA1_4496329004,9,0,0,1,1,0,33944,35116,0,22,0,2,1,4,0,42532,53223,1
NA1_4434579250,8,0,1,0,1,0,36938,49504,0,21,1,2,1,3,0,42868,52204,1
NA1_4492435295,28,0,3,1,3,0,64262,107438,0,36,2,2,1,9,1,71959,132528,1
NA1_4486172327,44,1,3,2,8,1,73502,145175,1,29,0,1,0,3,0,60115,102854,0
NA1_4486130621,35,0,1,1,7,1,68404,160223,1,36,1,4,1,6,0,63746,132626,0
NA1_4491850683,23,2,0,2,7,1,63804,87330,0,36,0,4,0,7,1,64899,90779,1
NA1_4505640421,28,0,2,2,9,1,44786,62001,1,3,0,0,0,2,0,28007,39186,0
NA1_4430226651,12,0,0,1,3,0,31327,31942,1,5,0,1,0,0,0,24496,25722,0
NA1_4448374369,17,0,0,1,1,0,37627,72444,0,27,0,3,1,3,0,44429,75562,1
NA1_4469846046,24,1,2,1,4,0,53399,65754,0,27,0,1,1,8,1,52940,85917,1
NA1_4504315609,26,1,1,0,5,0,68101,109895,0,46,1,4,2,8,2,76366,125062,1
NA1_4437611340,6,0,0,1,1,0,31996,42562,0,35,0,1,1,7,1,46609,74781,1
NA1_4475507354,28,0,1,0,1,0,49823,98478,0,39,1,2,2,11,3,65540,99007,1
NA1_4414193816,5,0,0,1,0,0,32850,34063,0,19,1,2,0,10,2,48343,53968,1
NA1_4479100819,46,1,1,2,8,2,70751,136081,0,26,1,4,0,6,1,68715,124456,1
NA1_4465953929,19,1,1,1,4,0,61200,114395,0,38,1,3,0,10,2,67490,102060,1
NA1_4400078165,16,0,1,1,3,0,43309,69808,0,27,1,2,1,8,1,57034,62124,1
NA1_4515769310,18,0,0,0,2,0,40169,52726,0,34,1,3,2,7,1,50621,77800,1
NA1_4512407114,9,0,0,1,0,0,26132,39217,0,25,0,1,1,3,0,37510,47101,1
NA1_4502126726,15,0,0,2,3,0,44721,65545,0,31,1,3,0,5,0,51566,70444,1
NA1_4450315135,33,0,2,1,10,2,46963,57045,1,9,0,0,0,1,0,29474,35818,0
NA1_4515991174,26,0,0,2,2,0,52995,83973,0,35,1,3,0,4,0,60049,86889,1
NA1_4504736153,33,0,2,0,1,0,50400,93878,0,52,1,1,1,10,2,66364,120013,1
NA1_4478904155,16,0,0,1,2,0,41931,63694,0,31,1,3,1,10,1,55616,91278,1
NA1_4410689641,14,0,0,0,0,0,27040,36386,0,32,0,2,1,1,0,36541,44342,1
NA1_4443570054,30,0,2,1,6,0,46120,71638,1,10,0,0,1,1,0,33911,45982,0
NA1_4465062976,7,0,0,1,1,0,26952,29095,0,27,0,1,0,2,0,33319,47258,1
NA1_4458864443,47,2,4,0,11,2,76570,131847,1,36,0,1,2,4,0,69158,149831,0
NA1_4431994784,16,0,0,1,2,0,42419,63742,0,33,1,2,1,8,0,54137,76272,1
